time,total_AbsAbun,Shannon
101.2,0.100809,1.54686
101.3,0.100818,1.54604
101.4,0.100828,1.54518
101.5,0.100838,1.5443
101.6,0.100847,1.54339
101.7,0.100857,1.54246
101.8,0.100867,1.54149
101.9,0.100877,1.5405
102,0.100887,1.53949
102.1,0.100897,1.53845
102.2,0.100907,1.53738
102.3,0.100917,1.53629
102.4,0.100927,1.53518
102.5,0.100937,1.53404
102.6,0.100947,1.53288
102.7,0.100957,1.5317
102.8,0.100967,1.53049
102.9,0.100977,1.52927
103,0.100987,1.52802
103.1,0.100997,1.52675
103.2,0.101007,1.52546
103.3,0.101017,1.52415
103.4,0.101026,1.52282
103.5,0.101036,1.52147
103.6,0.101046,1.5201
103.7,0.101056,1.51871
103.8,0.101066,1.51731
103.9,0.101075,1.51589
104,0.101085,1.51445
104.1,0.101095,1.513
104.2,0.101104,1.51153
104.3,0.101113,1.51005
104.4,0.101123,1.50855
104.5,0.101132,1.50704
104.6,0.101142,1.50551
104.7,0.101151,1.50397
104.8,0.10116,1.50242
104.9,0.101169,1.50086
105,0.101178,1.49929
105.1,0.101187,1.4977
105.2,0.101196,1.49611
105.3,0.101204,1.4945
105.4,0.101213,1.49289
105.5,0.101222,1.49126
105.6,0.10123,1.48963
105.7,0.101238,1.48799
105.8,0.101247,1.48635
105.9,0.101255,1.48469
106,0.101263,1.48304
106.1,0.101271,1.48137
106.2,0.101279,1.4797
106.3,0.101287,1.47803
106.4,0.101294,1.47635
106.5,0.101302,1.47467
106.6,0.10131,1.47298
106.7,0.101317,1.4713
106.8,0.101324,1.46961
106.9,0.101332,1.46792
107,0.101339,1.46623
107.1,0.101346,1.46454
107.2,0.101353,1.46285
107.3,0.10136,1.46115
107.4,0.101366,1.45946
107.5,0.101373,1.45778
107.6,0.10138,1.45609
107.7,0.101386,1.45441
107.8,0.101392,1.45273
107.9,0.101399,1.45105
108,0.101405,1.44938
108.1,0.101411,1.44771
108.2,0.101417,1.44604
108.3,0.101423,1.44439
108.4,0.101428,1.44273
108.5,0.101434,1.44109
108.6,0.10144,1.43945
108.7,0.101445,1.43782
108.8,0.101451,1.43619
108.9,0.101456,1.43457
109,0.101461,1.43297
109.1,0.101466,1.43137
109.2,0.101471,1.42978
109.3,0.101476,1.42819
109.4,0.101481,1.42662
109.5,0.101486,1.42506
109.6,0.101491,1.42351
109.7,0.101495,1.42198
109.8,0.1015,1.42045
109.9,0.101504,1.41893
110,0.101509,1.41743
110.1,0.101513,1.41594
110.2,0.101517,1.41446
110.3,0.101521,1.413
110.4,0.101525,1.41155
110.5,0.101529,1.41011
110.6,0.101533,1.40869
110.7,0.101537,1.40728
110.8,0.101541,1.40588
110.9,0.101545,1.40451
111,0.101549,1.40314
111.1,0.101552,1.40179
111.2,0.101556,1.40046
111.3,0.101559,1.39915
111.4,0.101563,1.39785
111.5,0.101566,1.39656
111.6,0.10157,1.3953
111.7,0.101573,1.39405
111.8,0.101576,1.39281
111.9,0.101579,1.3916
112,0.101583,1.3904
112.1,0.101586,1.38922
112.2,0.101589,1.38806
112.3,0.101592,1.38691
112.4,0.101595,1.38579
112.5,0.101598,1.38468
112.6,0.1016,1.38359
112.7,0.101603,1.38252
112.8,0.101606,1.38146
112.9,0.101609,1.38043
113,0.101612,1.37942
113.1,0.101614,1.37842
113.2,0.101617,1.37744
113.3,0.10162,1.37648
113.4,0.101622,1.37555
113.5,0.101625,1.37463
113.6,0.101627,1.37373
113.7,0.10163,1.37284
113.8,0.101632,1.37198
113.9,0.101635,1.37114
114,0.101637,1.37032
114.1,0.101639,1.36951
114.2,0.101642,1.36873
114.3,0.101644,1.36796
114.4,0.101646,1.36722
114.5,0.101649,1.36649
114.6,0.101651,1.36579
114.7,0.101653,1.3651
114.8,0.101655,1.36443
114.9,0.101657,1.36378
115,0.10166,1.36315
115.1,0.101662,1.36254
115.2,0.101664,1.36195
115.3,0.101666,1.36137
115.4,0.101668,1.36082
115.5,0.10167,1.36028
115.6,0.101672,1.35976
115.7,0.101674,1.35926
115.8,0.101676,1.35878
115.9,0.101678,1.35832
116,0.10168,1.35788
116.1,0.101682,1.35745
116.2,0.101684,1.35704
116.3,0.101686,1.35665
116.4,0.101688,1.35628
116.5,0.10169,1.35592
116.6,0.101691,1.35559
116.7,0.101693,1.35526
116.8,0.101695,1.35496
116.9,0.101697,1.35467
117,0.101699,1.3544
117.1,0.1017,1.35415
117.2,0.101702,1.35391
117.3,0.101704,1.35369
117.4,0.101705,1.35348
117.5,0.101707,1.35329
117.6,0.101709,1.35312
117.7,0.10171,1.35296
117.8,0.101712,1.35281
117.9,0.101714,1.35268
118,0.101715,1.35257
118.1,0.101717,1.35247
118.2,0.101718,1.35238
118.3,0.10172,1.35231
118.4,0.101721,1.35225
118.5,0.101723,1.35221
118.6,0.101724,1.35218
118.7,0.101725,1.35216
118.8,0.101727,1.35216
118.9,0.101728,1.35217
119,0.101729,1.35219
119.1,0.101731,1.35222
119.2,0.101732,1.35227
119.3,0.101733,1.35233
119.4,0.101734,1.3524
119.5,0.101735,1.35248
119.6,0.101737,1.35257
119.7,0.101738,1.35268
119.8,0.101739,1.35279
119.9,0.10174,1.35292
120,0.101741,1.35305
120.1,0.101742,1.3532
120.2,0.101742,1.35336
120.3,0.101743,1.35352
120.4,0.101744,1.3537
120.5,0.101745,1.35388
120.6,0.101746,1.35408
120.7,0.101746,1.35428
120.8,0.101747,1.3545
120.9,0.101748,1.35472
121,0.101748,1.35495
121.1,0.101749,1.35519
121.2,0.101749,1.35543
121.3,0.10175,1.35569
121.4,0.10175,1.35595
121.5,0.101751,1.35622
121.6,0.101751,1.35649
121.7,0.101751,1.35678
121.8,0.101751,1.35707
121.9,0.101751,1.35737
122,0.101751,1.35767
122.1,0.101752,1.35798
122.2,0.101752,1.3583
122.3,0.101751,1.35863
122.4,0.101751,1.35896
122.5,0.101751,1.35929
122.6,0.101751,1.35963
122.7,0.101751,1.35998
122.8,0.10175,1.36033
122.9,0.10175,1.36069
123,0.101749,1.36106
123.1,0.101749,1.36142
123.2,0.101748,1.3618
123.3,0.101748,1.36218
123.4,0.101747,1.36256
123.5,0.101746,1.36295
123.6,0.101745,1.36334
123.7,0.101744,1.36374
123.8,0.101743,1.36414
123.9,0.101742,1.36455
124,0.101741,1.36496
124.1,0.10174,1.36537
124.2,0.101739,1.36579
124.3,0.101737,1.36621
124.4,0.101736,1.36664
124.5,0.101735,1.36707
124.6,0.101733,1.36751
124.7,0.101731,1.36794
124.8,0.10173,1.36839
124.9,0.101728,1.36883
125,0.101726,1.36928
125.1,0.101724,1.36974
125.2,0.101722,1.37019
125.3,0.10172,1.37065
125.4,0.101718,1.37112
125.5,0.101716,1.37159
125.6,0.101714,1.37206
125.7,0.101711,1.37253
125.8,0.101709,1.37301
125.9,0.101707,1.37349
126,0.101704,1.37398
126.1,0.101701,1.37447
126.2,0.101699,1.37496
126.3,0.101696,1.37546
126.4,0.101693,1.37596
126.5,0.10169,1.37646
126.6,0.101687,1.37697
126.7,0.101684,1.37748
126.8,0.101681,1.378
126.9,0.101677,1.37852
127,0.101674,1.37904
127.1,0.101671,1.37957
127.2,0.101667,1.3801
127.3,0.101664,1.38063
127.4,0.10166,1.38117
127.5,0.101656,1.38171
127.6,0.101652,1.38226
127.7,0.101649,1.38281
127.8,0.101645,1.38337
127.9,0.101641,1.38393
128,0.101636,1.38449
128.1,0.101632,1.38506
128.2,0.101628,1.38564
128.3,0.101624,1.38622
128.4,0.101619,1.3868
128.5,0.101615,1.38739
128.6,0.10161,1.38798
128.7,0.101606,1.38858
128.8,0.101601,1.38918
128.9,0.101596,1.38979
129,0.101591,1.39041
129.1,0.101586,1.39102
129.2,0.101581,1.39165
129.3,0.101576,1.39228
129.4,0.101571,1.39291
129.5,0.101566,1.39356
129.6,0.101561,1.3942
129.7,0.101555,1.39486
129.8,0.10155,1.39551
129.9,0.101544,1.39618
130,0.101539,1.39685
130.1,0.101533,1.39753
130.2,0.101527,1.39821
130.3,0.101522,1.3989
130.4,0.101516,1.3996
130.5,0.10151,1.4003
130.6,0.101504,1.40101
130.7,0.101498,1.40173
130.8,0.101492,1.40245
130.9,0.101486,1.40318
131,0.101479,1.40392
131.1,0.101473,1.40466
131.2,0.101467,1.40541
131.3,0.101461,1.40617
131.4,0.101454,1.40693
131.5,0.101448,1.4077
131.6,0.101441,1.40848
131.7,0.101434,1.40927
131.8,0.101428,1.41007
131.9,0.101421,1.41087
132,0.101414,1.41168
132.1,0.101408,1.41249
132.2,0.101401,1.41332
132.3,0.101394,1.41415
132.4,0.101387,1.41499
132.5,0.10138,1.41584
132.6,0.101373,1.41669
132.7,0.101366,1.41755
132.8,0.101359,1.41843
132.9,0.101352,1.4193
133,0.101345,1.42019
133.1,0.101337,1.42108
133.2,0.10133,1.42198
133.3,0.101323,1.42289
133.4,0.101316,1.42381
133.5,0.101308,1.42473
133.6,0.101301,1.42567
133.7,0.101294,1.42661
133.8,0.101286,1.42755
133.9,0.101279,1.42851
134,0.101271,1.42947
134.1,0.101264,1.43044
134.2,0.101256,1.43142
134.3,0.101249,1.4324
134.4,0.101241,1.4334
134.5,0.101234,1.4344
134.6,0.101226,1.4354
134.7,0.101219,1.43642
134.8,0.101211,1.43744
134.9,0.101204,1.43846
135,0.101196,1.4395
135.1,0.101189,1.44054
135.2,0.101181,1.44158
135.3,0.101173,1.44264
135.4,0.101166,1.4437
135.5,0.101158,1.44476
135.6,0.101151,1.44584
135.7,0.101143,1.44691
135.8,0.101136,1.448
135.9,0.101128,1.44908
136,0.101121,1.45018
136.1,0.101113,1.45128
136.2,0.101106,1.45238
136.3,0.101098,1.45349
136.4,0.101091,1.4546
136.5,0.101084,1.45572
136.6,0.101076,1.45685
136.7,0.101069,1.45797
136.8,0.101062,1.4591
136.9,0.101055,1.46023
137,0.101047,1.46137
137.1,0.10104,1.46251
137.2,0.101033,1.46365
137.3,0.101026,1.4648
137.4,0.101019,1.46595
137.5,0.101012,1.4671
137.6,0.101005,1.46825
137.7,0.100998,1.4694
137.8,0.100991,1.47055
137.9,0.100984,1.47171
138,0.100978,1.47287
138.1,0.100971,1.47402
138.2,0.100964,1.47518
138.3,0.100958,1.47633
138.4,0.100951,1.47749
138.5,0.100945,1.47864
138.6,0.100939,1.4798
138.7,0.100932,1.48095
138.8,0.100926,1.4821
138.9,0.10092,1.48325
139,0.100914,1.48439
139.1,0.100908,1.48554
139.2,0.100902,1.48668
139.3,0.100897,1.48781
139.4,0.100891,1.48894
139.5,0.100885,1.49007
139.6,0.10088,1.4912
139.7,0.100874,1.49232
139.8,0.100869,1.49343
139.9,0.100864,1.49454
140,0.100859,1.49564
140.1,0.100854,1.49674
140.2,0.100849,1.49783
140.3,0.100844,1.49891
140.4,0.100839,1.49998
140.5,0.100835,1.50105
140.6,0.10083,1.50211
140.7,0.100826,1.50316
140.8,0.100822,1.5042
140.9,0.100818,1.50524
141,0.100814,1.50626
141.1,0.10081,1.50727
141.2,0.100806,1.50828
141.3,0.100802,1.50927
141.4,0.100799,1.51025
141.5,0.100796,1.51122
141.6,0.100792,1.51218
141.7,0.100789,1.51313
141.8,0.100786,1.51406
141.9,0.100783,1.51499
142,0.100781,1.5159
142.1,0.100778,1.51679
142.2,0.100776,1.51767
142.3,0.100773,1.51854
142.4,0.100771,1.5194
142.5,0.100769,1.52023
142.6,0.100767,1.52106
142.7,0.100766,1.52187
142.8,0.100764,1.52266
142.9,0.100762,1.52344
143,0.100761,1.5242
143.1,0.10076,1.52494
143.2,0.100759,1.52567
143.3,0.100758,1.52638
143.4,0.100757,1.52707
143.5,0.100757,1.52775
143.6,0.100756,1.52841
143.7,0.100756,1.52905
143.8,0.100756,1.52967
143.9,0.100756,1.53027
144,0.100756,1.53085
144.1,0.100756,1.53142
144.2,0.100757,1.53196
144.3,0.100757,1.53249
144.4,0.100758,1.53299
144.5,0.100759,1.53348
144.6,0.10076,1.53395
144.7,0.100761,1.53439
144.8,0.100762,1.53482
144.9,0.100764,1.53522
145,0.100765,1.5356
145.1,0.100767,1.53597
145.2,0.100769,1.53631
145.3,0.100771,1.53663
145.4,0.100773,1.53693
145.5,0.100775,1.5372
145.6,0.100777,1.53746
145.7,0.10078,1.53769
145.8,0.100783,1.53791
145.9,0.100785,1.5381
146,0.100788,1.53827
146.1,0.100791,1.53841
146.2,0.100795,1.53854
146.3,0.100798,1.53864
146.4,0.100801,1.53872
146.5,0.100805,1.53878
146.6,0.100808,1.53881
146.7,0.100812,1.53883
146.8,0.100816,1.53882
146.9,0.10082,1.53879
147,0.100824,1.53873
147.1,0.100829,1.53866
147.2,0.100833,1.53856
147.3,0.100837,1.53844
147.4,0.100842,1.5383
147.5,0.100847,1.53814
147.6,0.100851,1.53795
147.7,0.100856,1.53775
147.8,0.100861,1.53752
147.9,0.100866,1.53727
148,0.100871,1.537
148.1,0.100877,1.5367
148.2,0.100882,1.53639
148.3,0.100887,1.53605
148.4,0.100893,1.5357
148.5,0.100898,1.53532
148.6,0.100904,1.53492
148.7,0.10091,1.5345
148.8,0.100915,1.53406
148.9,0.100921,1.5336
149,0.100927,1.53312
149.1,0.100933,1.53262
149.2,0.100939,1.5321
149.3,0.100945,1.53156
149.4,0.100951,1.53101
149.5,0.100957,1.53043
149.6,0.100964,1.52983
149.7,0.10097,1.52922
149.8,0.100976,1.52858
149.9,0.100982,1.52793
150,0.100989,1.52726
150.1,0.100995,1.52657
150.2,0.101002,1.52587
150.3,0.101008,1.52515
150.4,0.101015,1.52441
150.5,0.101021,1.52365
150.6,0.101028,1.52288
150.7,0.101034,1.52209
150.8,0.101041,1.52128
150.9,0.101048,1.52046
151,0.101054,1.51963
151.1,0.101061,1.51878
151.2,0.101068,1.51791
151.3,0.101074,1.51703
151.4,0.101081,1.51614
151.5,0.101087,1.51523
151.6,0.101094,1.51431
151.7,0.101101,1.51337
151.8,0.101107,1.51243
151.9,0.101114,1.51147
152,0.101121,1.51049
152.1,0.101127,1.50951
152.2,0.101134,1.50851
152.3,0.10114,1.50751
152.4,0.101147,1.50649
152.5,0.101154,1.50546
152.6,0.10116,1.50442
152.7,0.101167,1.50337
152.8,0.101173,1.50231
152.9,0.101179,1.50124
153,0.101186,1.50017
153.1,0.101192,1.49908
153.2,0.101199,1.49799
153.3,0.101205,1.49688
153.4,0.101211,1.49577
153.5,0.101218,1.49466
153.6,0.101224,1.49353
153.7,0.10123,1.4924
153.8,0.101236,1.49127
153.9,0.101242,1.49013
154,0.101248,1.48898
154.1,0.101254,1.48782
154.2,0.10126,1.48667
154.3,0.101266,1.4855
154.4,0.101272,1.48434
154.5,0.101278,1.48317
154.6,0.101284,1.48199
154.7,0.101289,1.48082
154.8,0.101295,1.47964
154.9,0.101301,1.47846
155,0.101306,1.47727
155.1,0.101312,1.47609
155.2,0.101317,1.4749
155.3,0.101323,1.47371
155.4,0.101328,1.47252
155.5,0.101334,1.47133
155.6,0.101339,1.47015
155.7,0.101344,1.46896
155.8,0.101349,1.46777
155.9,0.101354,1.46658
156,0.101359,1.46539
156.1,0.101364,1.46421
156.2,0.101369,1.46303
156.3,0.101374,1.46184
156.4,0.101379,1.46067
156.5,0.101384,1.45949
156.6,0.101389,1.45832
156.7,0.101393,1.45715
156.8,0.101398,1.45598
156.9,0.101403,1.45482
157,0.101407,1.45366
157.1,0.101412,1.45251
157.2,0.101416,1.45136
157.3,0.10142,1.45022
157.4,0.101425,1.44908
157.5,0.101429,1.44795
157.6,0.101433,1.44682
157.7,0.101437,1.4457
157.8,0.101441,1.44459
157.9,0.101445,1.44348
158,0.101449,1.44238
158.1,0.101453,1.44129
158.2,0.101457,1.4402
158.3,0.101461,1.43912
158.4,0.101465,1.43805
158.5,0.101469,1.43699
158.6,0.101472,1.43593
158.7,0.101476,1.43489
158.8,0.10148,1.43385
158.9,0.101483,1.43282
159,0.101487,1.4318
159.1,0.10149,1.43079
159.2,0.101494,1.42979
159.3,0.101497,1.4288
159.4,0.1015,1.42782
159.5,0.101503,1.42684
159.6,0.101507,1.42588
159.7,0.10151,1.42493
159.8,0.101513,1.42399
159.9,0.101516,1.42306
160,0.101519,1.42214
160.1,0.101522,1.42123
160.2,0.101525,1.42033
160.3,0.101528,1.41945
160.4,0.101531,1.41857
160.5,0.101534,1.41771
160.6,0.101537,1.41686
160.7,0.10154,1.41602
160.8,0.101542,1.41519
160.9,0.101545,1.41437
161,0.101548,1.41357
161.1,0.10155,1.41277
161.2,0.101553,1.41199
161.3,0.101555,1.41123
161.4,0.101558,1.41047
161.5,0.10156,1.40973
161.6,0.101563,1.40899
161.7,0.101565,1.40828
161.8,0.101568,1.40757
161.9,0.10157,1.40688
162,0.101572,1.40619
162.1,0.101575,1.40553
162.2,0.101577,1.40487
162.3,0.101579,1.40423
162.4,0.101581,1.4036
162.5,0.101584,1.40298
162.6,0.101586,1.40237
162.7,0.101588,1.40178
162.8,0.10159,1.4012
162.9,0.101592,1.40064
163,0.101594,1.40008
163.1,0.101596,1.39954
163.2,0.101598,1.39901
163.3,0.1016,1.3985
163.4,0.101602,1.398
163.5,0.101604,1.39751
163.6,0.101605,1.39703
163.7,0.101607,1.39656
163.8,0.101609,1.39611
163.9,0.101611,1.39567
164,0.101612,1.39525
164.1,0.101614,1.39483
164.2,0.101616,1.39443
164.3,0.101617,1.39404
164.4,0.101619,1.39367
164.5,0.101621,1.3933
164.6,0.101622,1.39295
164.7,0.101624,1.39261
164.8,0.101625,1.39228
164.9,0.101627,1.39196
165,0.101628,1.39166
165.1,0.10163,1.39137
165.2,0.101631,1.39109
165.3,0.101632,1.39082
165.4,0.101634,1.39056
165.5,0.101635,1.39032
165.6,0.101636,1.39008
165.7,0.101637,1.38986
165.8,0.101639,1.38965
165.9,0.10164,1.38945
166,0.101641,1.38926
166.1,0.101642,1.38909
166.2,0.101643,1.38892
166.3,0.101644,1.38876
166.4,0.101645,1.38862
166.5,0.101646,1.38848
166.6,0.101647,1.38836
166.7,0.101648,1.38825
166.8,0.101649,1.38814
166.9,0.10165,1.38805
167,0.101651,1.38797
167.1,0.101652,1.38789
167.2,0.101652,1.38783
167.3,0.101653,1.38778
167.4,0.101654,1.38773
167.5,0.101655,1.3877
167.6,0.101655,1.38768
167.7,0.101656,1.38766
167.8,0.101656,1.38765
167.9,0.101657,1.38766
168,0.101657,1.38767
168.1,0.101658,1.38769
168.2,0.101658,1.38772
168.3,0.101659,1.38776
168.4,0.101659,1.38781
168.5,0.101659,1.38786
168.6,0.10166,1.38792
168.7,0.10166,1.388
168.8,0.10166,1.38808
168.9,0.10166,1.38816
169,0.10166,1.38826
169.1,0.10166,1.38836
169.2,0.10166,1.38848
169.3,0.10166,1.38859
169.4,0.10166,1.38872
169.5,0.10166,1.38885
169.6,0.10166,1.389
169.7,0.10166,1.38914
169.8,0.10166,1.3893
169.9,0.10166,1.38946
170,0.101659,1.38963
170.1,0.101659,1.38981
170.2,0.101658,1.38999
170.3,0.101658,1.39018
170.4,0.101658,1.39038
170.5,0.101657,1.39058
170.6,0.101656,1.39079
170.7,0.101656,1.391
170.8,0.101655,1.39122
170.9,0.101654,1.39145
171,0.101654,1.39169
171.1,0.101653,1.39192
171.2,0.101652,1.39217
171.3,0.101651,1.39242
171.4,0.10165,1.39268
171.5,0.101649,1.39294
171.6,0.101648,1.39321
171.7,0.101647,1.39348
171.8,0.101646,1.39376
171.9,0.101645,1.39405
172,0.101643,1.39434
172.1,0.101642,1.39463
172.2,0.101641,1.39493
172.3,0.101639,1.39524
172.4,0.101638,1.39555
172.5,0.101636,1.39587
172.6,0.101635,1.39619
172.7,0.101633,1.39651
172.8,0.101631,1.39685
172.9,0.10163,1.39718
173,0.101628,1.39752
173.1,0.101626,1.39787
173.2,0.101624,1.39822
173.3,0.101622,1.39858
173.4,0.10162,1.39894
173.5,0.101618,1.3993
173.6,0.101616,1.39967
173.7,0.101614,1.40005
173.8,0.101612,1.40043
173.9,0.10161,1.40081
174,0.101607,1.4012
174.1,0.101605,1.40159
174.2,0.101603,1.40199
174.3,0.1016,1.4024
174.4,0.101597,1.4028
174.5,0.101595,1.40322
174.6,0.101592,1.40363
174.7,0.10159,1.40405
174.8,0.101587,1.40448
174.9,0.101584,1.40491
175,0.101581,1.40534
175.1,0.101578,1.40578
175.2,0.101575,1.40623
175.3,0.101572,1.40668
175.4,0.101569,1.40713
175.5,0.101566,1.40759
175.6,0.101563,1.40805
175.7,0.10156,1.40852
175.8,0.101556,1.40899
175.9,0.101553,1.40947
176,0.10155,1.40995
176.1,0.101546,1.41043
176.2,0.101543,1.41092
176.3,0.101539,1.41142
176.4,0.101536,1.41192
176.5,0.101532,1.41242
176.6,0.101528,1.41293
176.7,0.101525,1.41344
176.8,0.101521,1.41396
176.9,0.101517,1.41448
177,0.101513,1.41501
177.1,0.101509,1.41554
177.2,0.101505,1.41608
177.3,0.101501,1.41662
177.4,0.101497,1.41717
177.5,0.101493,1.41772
177.6,0.101489,1.41828
177.7,0.101485,1.41884
177.8,0.101481,1.41941
177.9,0.101476,1.41998
178,0.101472,1.42055
178.1,0.101468,1.42113
178.2,0.101463,1.42172
178.3,0.101459,1.42231
178.4,0.101454,1.42291
178.5,0.10145,1.42351
178.6,0.101445,1.42411
178.7,0.101441,1.42472
178.8,0.101436,1.42534
178.9,0.101431,1.42595
179,0.101427,1.42658
179.1,0.101422,1.42721
179.2,0.101417,1.42784
179.3,0.101412,1.42848
179.4,0.101407,1.42913
179.5,0.101402,1.42978
179.6,0.101398,1.43043
179.7,0.101393,1.43109
179.8,0.101388,1.43175
179.9,0.101383,1.43242
180,0.101378,1.43309
180.1,0.101373,1.43377
180.2,0.101368,1.43445
180.3,0.101362,1.43514
180.4,0.101357,1.43583
180.5,0.101352,1.43653
180.6,0.101347,1.43723
180.7,0.101342,1.43794
180.8,0.101337,1.43865
180.9,0.101331,1.43936
181,0.101326,1.44008
181.1,0.101321,1.44081
181.2,0.101316,1.44154
181.3,0.10131,1.44227
181.4,0.101305,1.44301
181.5,0.1013,1.44375
181.6,0.101294,1.44449
181.7,0.101289,1.44524
181.8,0.101284,1.44599
181.9,0.101278,1.44675
182,0.101273,1.44751
182.1,0.101268,1.44828
182.2,0.101262,1.44905
182.3,0.101257,1.44982
182.4,0.101252,1.4506
182.5,0.101246,1.45137
182.6,0.101241,1.45216
182.7,0.101235,1.45294
182.8,0.10123,1.45373
182.9,0.101225,1.45452
183,0.101219,1.45532
183.1,0.101214,1.45612
183.2,0.101209,1.45692
183.3,0.101203,1.45772
183.4,0.101198,1.45853
183.5,0.101193,1.45934
183.6,0.101188,1.46015
183.7,0.101182,1.46096
183.8,0.101177,1.46177
183.9,0.101172,1.46259
184,0.101167,1.46341
184.1,0.101161,1.46423
184.2,0.101156,1.46505
184.3,0.101151,1.46587
184.4,0.101146,1.4667
184.5,0.101141,1.46752
184.6,0.101136,1.46835
184.7,0.101131,1.46917
184.8,0.101126,1.47
184.9,0.101121,1.47083
185,0.101116,1.47166
185.1,0.101111,1.47248
185.2,0.101106,1.47331
185.3,0.101102,1.47414
185.4,0.101097,1.47496
185.5,0.101092,1.47579
185.6,0.101087,1.47661
185.7,0.101083,1.47744
185.8,0.101078,1.47826
185.9,0.101074,1.47908
186,0.101069,1.4799
186.1,0.101065,1.48072
186.2,0.10106,1.48154
186.3,0.101056,1.48235
186.4,0.101052,1.48316
186.5,0.101047,1.48397
186.6,0.101043,1.48477
186.7,0.101039,1.48558
186.8,0.101035,1.48638
186.9,0.101031,1.48717
187,0.101027,1.48797
187.1,0.101023,1.48875
187.2,0.101019,1.48954
187.3,0.101015,1.49032
187.4,0.101012,1.49109
187.5,0.101008,1.49187
187.6,0.101005,1.49263
187.7,0.101001,1.49339
187.8,0.100998,1.49415
187.9,0.100994,1.4949
188,0.100991,1.49564
188.1,0.100988,1.49638
188.2,0.100985,1.49711
188.3,0.100982,1.49784
188.4,0.100979,1.49856
188.5,0.100976,1.49927
188.6,0.100973,1.49997
188.7,0.10097,1.50067
188.8,0.100968,1.50136
188.9,0.100965,1.50204
189,0.100963,1.50272
189.1,0.10096,1.50339
189.2,0.100958,1.50404
189.3,0.100956,1.50469
189.4,0.100953,1.50533
189.5,0.100951,1.50597
189.6,0.100949,1.50659
189.7,0.100948,1.5072
189.8,0.100946,1.50781
189.9,0.100944,1.5084
190,0.100942,1.50898
190.1,0.100941,1.50956
190.2,0.100939,1.51012
190.3,0.100938,1.51067
190.4,0.100937,1.51122
190.5,0.100936,1.51175
190.6,0.100935,1.51227
190.7,0.100934,1.51278
190.8,0.100933,1.51328
190.9,0.100932,1.51376
191,0.100931,1.51424
191.1,0.100931,1.5147
191.2,0.10093,1.51515
191.3,0.10093,1.51559
191.4,0.100929,1.51602
191.5,0.100929,1.51643
191.6,0.100929,1.51683
191.7,0.100929,1.51722
191.8,0.100929,1.51759
191.9,0.100929,1.51796
192,0.100929,1.51831
192.1,0.10093,1.51864
192.2,0.10093,1.51896
192.3,0.100931,1.51927
192.4,0.100931,1.51957
192.5,0.100932,1.51985
192.6,0.100933,1.52012
192.7,0.100934,1.52037
192.8,0.100935,1.52061
192.9,0.100936,1.52084
193,0.100937,1.52105
193.1,0.100938,1.52125
193.2,0.100939,1.52143
193.3,0.100941,1.5216
193.4,0.100942,1.52175
193.5,0.100944,1.52189
193.6,0.100946,1.52202
193.7,0.100947,1.52213
193.8,0.100949,1.52222
193.9,0.100951,1.5223
194,0.100953,1.52237
194.1,0.100955,1.52242
194.2,0.100957,1.52246
194.3,0.10096,1.52248
194.4,0.100962,1.52249
194.5,0.100964,1.52248
194.6,0.100967,1.52246
194.7,0.100969,1.52242
194.8,0.100972,1.52237
194.9,0.100975,1.5223
195,0.100977,1.52222
195.1,0.10098,1.52213
195.2,0.100983,1.52202
195.3,0.100986,1.52189
195.4,0.100989,1.52175
195.5,0.100992,1.5216
195.6,0.100995,1.52143
195.7,0.100999,1.52124
195.8,0.101002,1.52105
195.9,0.101005,1.52084
196,0.101009,1.52061
196.1,0.101012,1.52037
196.2,0.101016,1.52011
196.3,0.101019,1.51985
196.4,0.101023,1.51956
196.5,0.101027,1.51927
196.6,0.10103,1.51896
196.7,0.101034,1.51863
196.8,0.101038,1.5183
196.9,0.101042,1.51795
197,0.101046,1.51758
197.1,0.10105,1.51721
197.2,0.101054,1.51682
197.3,0.101058,1.51642
197.4,0.101062,1.516
197.5,0.101066,1.51557
197.6,0.10107,1.51513
197.7,0.101074,1.51468
197.8,0.101079,1.51421
197.9,0.101083,1.51374
198,0.101087,1.51325
198.1,0.101092,1.51275
198.2,0.101096,1.51224
198.3,0.1011,1.51171
198.4,0.101105,1.51118
198.5,0.101109,1.51063
198.6,0.101113,1.51007
198.7,0.101118,1.50951
198.8,0.101122,1.50893
198.9,0.101127,1.50834
199,0.101131,1.50774
199.1,0.101136,1.50713
199.2,0.10114,1.50651
199.3,0.101145,1.50589
199.4,0.101149,1.50525
199.5,0.101154,1.5046
199.6,0.101159,1.50395
199.7,0.101163,1.50328
199.8,0.101168,1.50261
199.9,0.101172,1.50193
200,0.101177,1.50124
200.1,0.101181,1.50054
200.2,0.101186,1.49984
200.3,0.10119,1.49912
200.4,0.101195,1.4984
200.5,0.1012,1.49768
200.6,0.101204,1.49694
200.7,0.101209,1.4962
200.8,0.101213,1.49545
200.9,0.101218,1.4947
201,0.101222,1.49394
201.1,0.101227,1.49318
201.2,0.101231,1.4924
201.3,0.101236,1.49163
201.4,0.10124,1.49085
201.5,0.101245,1.49006
201.6,0.101249,1.48927
201.7,0.101253,1.48847
201.8,0.101258,1.48767
201.9,0.101262,1.48687
202,0.101267,1.48606
202.1,0.101271,1.48525
202.2,0.101275,1.48444
202.3,0.101279,1.48362
202.4,0.101284,1.4828
202.5,0.101288,1.48197
